Run_ID,Repeat,Outer_Fold,Outer_ID,Feature_Count,Model_Family,Description,Candidate_Number,Alpha,Params,Derived_Seed,Index_Hash,Mean_Inner_Primary_Score,Std_Inner_Primary_Score,Mean_Inner_NRMSE,Rank_Within_Family,Selection_Status,Search_Independent_Fixed_k,Search_Stage,Complexity_Score
final_k12_K12_FINAL_k12_Native_ET_Physics,0,0,K12_FINAL,12,Native_ET_Physics,reduced physics-retained ExtraTrees,1,0.75,"{""model__max_depth"": 6, ""model__max_features"": ""sqrt"", ""model__min_samples_leaf"": 4, ""model__n_estimators"": 500, ""selector__alpha"": 0.75, ""selector__n_features"": 12}",72043,af9bf7edb8c7256245a985cd4187ccef8022c2baca999cdb246a21d4f1483b4d,-0.584841511461422,0.030932413292075304,0.584841511461422,24,Candidate,True,final_k12,1010
final_k12_K12_FINAL_k12_Native_ET_Physics,0,0,K12_FINAL,12,Native_ET_Physics,reduced physics-retained ExtraTrees,2,0.5,"{""model__max_depth"": 14, ""model__max_features"": 1.0, ""model__min_samples_leaf"": 1, ""model__n_estimators"": 500, ""selector__alpha"": 0.5, ""selector__n_features"": 12}",72043,af9bf7edb8c7256245a985cd4187ccef8022c2baca999cdb246a21d4f1483b4d,-0.4100335894067988,0.04026444622151496,0.4100335894067988,4,Candidate,True,final_k12,840
final_k12_K12_FINAL_k12_Native_ET_Physics,0,0,K12_FINAL,12,Native_ET_Physics,reduced physics-retained ExtraTrees,3,0.25,"{""model__max_depth"": 10, ""model__max_features"": 1.0, ""model__min_samples_leaf"": 2, ""model__n_estimators"": 500, ""selector__alpha"": 0.25, ""selector__n_features"": 12}",72043,af9bf7edb8c7256245a985cd4187ccef8022c2baca999cdb246a21d4f1483b4d,-0.4380915080159837,0.03442173024262906,0.4380915080159837,8,Candidate,True,final_k12,900
final_k12_K12_FINAL_k12_Native_ET_Physics,0,0,K12_FINAL,12,Native_ET_Physics,reduced physics-retained ExtraTrees,4,0.0,"{""model__max_depth"": 10, ""model__max_features"": ""sqrt"", ""model__min_samples_leaf"": 4, ""model__n_estimators"": 800, ""selector__alpha"": 0.0, ""selector__n_features"": 12}",72043,af9bf7edb8c7256245a985cd4187ccef8022c2baca999cdb246a21d4f1483b4d,-0.550634474729666,0.024867001125408062,0.550634474729666,21,Candidate,True,final_k12,1350
final_k12_K12_FINAL_k12_Native_ET_Physics,0,0,K12_FINAL,12,Native_ET_Physics,reduced physics-retained ExtraTrees,5,0.5,"{""model__max_depth"": null, ""model__max_features"": 1.0, ""model__min_samples_leaf"": 2, ""model__n_estimators"": 500, ""selector__alpha"": 0.5, ""selector__n_features"": 12}",72043,af9bf7edb8c7256245a985cd4187ccef8022c2baca999cdb246a21d4f1483b4d,-0.43636960235589084,0.03712490505604489,0.43636960235589084,7,Candidate,True,final_k12,800
final_k12_K12_FINAL_k12_Native_ET_Physics,0,0,K12_FINAL,12,Native_ET_Physics,reduced physics-retained ExtraTrees,6,1.0,"{""model__max_depth"": null, ""model__max_features"": 0.7, ""model__min_samples_leaf"": 4, ""model__n_estimators"": 300, ""selector__alpha"": 1.0, ""selector__n_features"": 12}",72043,af9bf7edb8c7256245a985cd4187ccef8022c2baca999cdb246a21d4f1483b4d,-0.49509258527834926,0.036627738654738715,0.49509258527834926,16,Candidate,True,final_k12,770
final_k12_K12_FINAL_k12_Native_ET_Physics,0,0,K12_FINAL,12,Native_ET_Physics,reduced physics-retained ExtraTrees,7,0.25,"{""model__max_depth"": 6, ""model__max_features"": 0.7, ""model__min_samples_leaf"": 4, ""model__n_estimators"": 300, ""selector__alpha"": 0.25, ""selector__n_features"": 12}",72043,af9bf7edb8c7256245a985cd4187ccef8022c2baca999cdb246a21d4f1483b4d,-0.5177567002151563,0.03385381333176652,0.5177567002151563,19,Candidate,True,final_k12,830
final_k12_K12_FINAL_k12_Native_ET_Physics,0,0,K12_FINAL,12,Native_ET_Physics,reduced physics-retained ExtraTrees,8,0.0,"{""model__max_depth"": 14, ""model__max_features"": 0.7, ""model__min_samples_leaf"": 2, ""model__n_estimators"": 300, ""selector__alpha"": 0.0, ""selector__n_features"": 12}",72043,af9bf7edb8c7256245a985cd4187ccef8022c2baca999cdb246a21d4f1483b4d,-0.4475297930534138,0.028051202704847254,0.4475297930534138,12,Candidate,True,final_k12,710
final_k12_K12_FINAL_k12_Native_ET_Physics,0,0,K12_FINAL,12,Native_ET_Physics,reduced physics-retained ExtraTrees,9,0.5,"{""model__max_depth"": 10, ""model__max_features"": ""sqrt"", ""model__min_samples_leaf"": 4, ""model__n_estimators"": 800, ""selector__alpha"": 0.5, ""selector__n_features"": 12}",72043,af9bf7edb8c7256245a985cd4187ccef8022c2baca999cdb246a21d4f1483b4d,-0.556895696657284,0.03360610746993499,0.556895696657284,22,Candidate,True,final_k12,1350
final_k12_K12_FINAL_k12_Native_ET_Physics,0,0,K12_FINAL,12,Native_ET_Physics,reduced physics-retained ExtraTrees,10,0.25,"{""model__max_depth"": null, ""model__max_features"": 0.7, ""model__min_samples_leaf"": 1, ""model__n_estimators"": 800, ""selector__alpha"": 0.25, ""selector__n_features"": 12}",72043,af9bf7edb8c7256245a985cd4187ccef8022c2baca999cdb246a21d4f1483b4d,-0.40742298591156095,0.02672050623393444,0.40742298591156095,1,Selected,True,final_k12,970
final_k12_K12_FINAL_k12_Native_ET_Physics,0,0,K12_FINAL,12,Native_ET_Physics,reduced physics-retained ExtraTrees,11,0.75,"{""model__max_depth"": 6, ""model__max_features"": ""sqrt"", ""model__min_samples_leaf"": 2, ""model__n_estimators"": 800, ""selector__alpha"": 0.75, ""selector__n_features"": 12}",72043,af9bf7edb8c7256245a985cd4187ccef8022c2baca999cdb246a21d4f1483b4d,-0.5484424023907877,0.025640268000744107,0.5484424023907877,20,Candidate,True,final_k12,1110
final_k12_K12_FINAL_k12_Native_ET_Physics,0,0,K12_FINAL,12,Native_ET_Physics,reduced physics-retained ExtraTrees,12,0.25,"{""model__max_depth"": 6, ""model__max_features"": 1.0, ""model__min_samples_leaf"": 1, ""model__n_estimators"": 800, ""selector__alpha"": 0.25, ""selector__n_features"": 12}",72043,af9bf7edb8c7256245a985cd4187ccef8022c2baca999cdb246a21d4f1483b4d,-0.47531203662863125,0.02962397891050798,0.47531203662863125,14,Candidate,True,final_k12,1060
final_k12_K12_FINAL_k12_Native_ET_Physics,0,0,K12_FINAL,12,Native_ET_Physics,reduced physics-retained ExtraTrees,13,0.0,"{""model__max_depth"": null, ""model__max_features"": 0.7, ""model__min_samples_leaf"": 2, ""model__n_estimators"": 800, ""selector__alpha"": 0.0, ""selector__n_features"": 12}",72043,af9bf7edb8c7256245a985cd4187ccef8022c2baca999cdb246a21d4f1483b4d,-0.44567614679762163,0.027415003271853356,0.44567614679762163,10,Candidate,True,final_k12,1070
final_k12_K12_FINAL_k12_Native_ET_Physics,0,0,K12_FINAL,12,Native_ET_Physics,reduced physics-retained ExtraTrees,14,1.0,"{""model__max_depth"": null, ""model__max_features"": ""sqrt"", ""model__min_samples_leaf"": 1, ""model__n_estimators"": 500, ""selector__alpha"": 1.0, ""selector__n_features"": 12}",72043,af9bf7edb8c7256245a985cd4187ccef8022c2baca999cdb246a21d4f1483b4d,-0.4188387857418784,0.021286459105990172,0.4188387857418784,6,Candidate,True,final_k12,650
final_k12_K12_FINAL_k12_Native_ET_Physics,0,0,K12_FINAL,12,Native_ET_Physics,reduced physics-retained ExtraTrees,15,0.5,"{""model__max_depth"": 6, ""model__max_features"": ""sqrt"", ""model__min_samples_leaf"": 4, ""model__n_estimators"": 500, ""selector__alpha"": 0.5, ""selector__n_features"": 12}",72043,af9bf7edb8c7256245a985cd4187ccef8022c2baca999cdb246a21d4f1483b4d,-0.5826846662088986,0.02955477297196417,0.5826846662088986,23,Candidate,True,final_k12,1010
final_k12_K12_FINAL_k12_Native_ET_Physics,0,0,K12_FINAL,12,Native_ET_Physics,reduced physics-retained ExtraTrees,16,0.75,"{""model__max_depth"": 10, ""model__max_features"": 0.7, ""model__min_samples_leaf"": 4, ""model__n_estimators"": 800, ""selector__alpha"": 0.75, ""selector__n_features"": 12}",72043,af9bf7edb8c7256245a985cd4187ccef8022c2baca999cdb246a21d4f1483b4d,-0.49629210133768675,0.03542731713414398,0.49629210133768675,17,Candidate,True,final_k12,1370
final_k12_K12_FINAL_k12_Native_ET_Physics,0,0,K12_FINAL,12,Native_ET_Physics,reduced physics-retained ExtraTrees,17,0.75,"{""model__max_depth"": 14, ""model__max_features"": 1.0, ""model__min_samples_leaf"": 1, ""model__n_estimators"": 500, ""selector__alpha"": 0.75, ""selector__n_features"": 12}",72043,af9bf7edb8c7256245a985cd4187ccef8022c2baca999cdb246a21d4f1483b4d,-0.40989758764314865,0.0379218482532854,0.40989758764314865,3,Candidate,True,final_k12,840
final_k12_K12_FINAL_k12_Native_ET_Physics,0,0,K12_FINAL,12,Native_ET_Physics,reduced physics-retained ExtraTrees,18,0.5,"{""model__max_depth"": 10, ""model__max_features"": 0.7, ""model__min_samples_leaf"": 1, ""model__n_estimators"": 300, ""selector__alpha"": 0.5, ""selector__n_features"": 12}",72043,af9bf7edb8c7256245a985cd4187ccef8022c2baca999cdb246a21d4f1483b4d,-0.4165305870033496,0.03412458404057739,0.4165305870033496,5,Candidate,True,final_k12,570
final_k12_K12_FINAL_k12_Native_ET_Physics,0,0,K12_FINAL,12,Native_ET_Physics,reduced physics-retained ExtraTrees,19,1.0,"{""model__max_depth"": 10, ""model__max_features"": 0.7, ""model__min_samples_leaf"": 2, ""model__n_estimators"": 300, ""selector__alpha"": 1.0, ""selector__n_features"": 12}",72043,af9bf7edb8c7256245a985cd4187ccef8022c2baca999cdb246a21d4f1483b4d,-0.4480769291357496,0.027608411577912693,0.4480769291357496,13,Candidate,True,final_k12,670
final_k12_K12_FINAL_k12_Native_ET_Physics,0,0,K12_FINAL,12,Native_ET_Physics,reduced physics-retained ExtraTrees,20,0.5,"{""model__max_depth"": null, ""model__max_features"": 0.7, ""model__min_samples_leaf"": 1, ""model__n_estimators"": 500, ""selector__alpha"": 0.5, ""selector__n_features"": 12}",72043,af9bf7edb8c7256245a985cd4187ccef8022c2baca999cdb246a21d4f1483b4d,-0.409651287537047,0.03294359121156298,0.409651287537047,2,Candidate,True,final_k12,670
final_k12_K12_FINAL_k12_Native_ET_Physics,0,0,K12_FINAL,12,Native_ET_Physics,reduced physics-retained ExtraTrees,21,0.5,"{""model__max_depth"": 10, ""model__max_features"": 0.7, ""model__min_samples_leaf"": 2, ""model__n_estimators"": 800, ""selector__alpha"": 0.5, ""selector__n_features"": 12}",72043,af9bf7edb8c7256245a985cd4187ccef8022c2baca999cdb246a21d4f1483b4d,-0.4457292233859291,0.02916752237873689,0.4457292233859291,11,Candidate,True,final_k12,1170
final_k12_K12_FINAL_k12_Native_ET_Physics,0,0,K12_FINAL,12,Native_ET_Physics,reduced physics-retained ExtraTrees,22,0.75,"{""model__max_depth"": 14, ""model__max_features"": 0.7, ""model__min_samples_leaf"": 2, ""model__n_estimators"": 800, ""selector__alpha"": 0.75, ""selector__n_features"": 12}",72043,af9bf7edb8c7256245a985cd4187ccef8022c2baca999cdb246a21d4f1483b4d,-0.4454465178919607,0.02916746269508007,0.4454465178919607,9,Candidate,True,final_k12,1210
final_k12_K12_FINAL_k12_Native_ET_Physics,0,0,K12_FINAL,12,Native_ET_Physics,reduced physics-retained ExtraTrees,23,1.0,"{""model__max_depth"": 6, ""model__max_features"": 1.0, ""model__min_samples_leaf"": 4, ""model__n_estimators"": 500, ""selector__alpha"": 1.0, ""selector__n_features"": 12}",72043,af9bf7edb8c7256245a985cd4187ccef8022c2baca999cdb246a21d4f1483b4d,-0.5022389837823376,0.036755775435962944,0.5022389837823376,18,Candidate,True,final_k12,1060
final_k12_K12_FINAL_k12_Native_ET_Physics,0,0,K12_FINAL,12,Native_ET_Physics,reduced physics-retained ExtraTrees,24,0.25,"{""model__max_depth"": 6, ""model__max_features"": 1.0, ""model__min_samples_leaf"": 2, ""model__n_estimators"": 300, ""selector__alpha"": 0.25, ""selector__n_features"": 12}",72043,af9bf7edb8c7256245a985cd4187ccef8022c2baca999cdb246a21d4f1483b4d,-0.4780957975430423,0.028059486334849188,0.4780957975430423,15,Candidate,True,final_k12,660
final_k12_K12_FINAL_k12_Native_RF_Physics,0,0,K12_FINAL,12,Native_RF_Physics,reduced physics-retained RandomForest,1,0.75,"{""model__max_depth"": 6, ""model__max_features"": ""sqrt"", ""model__min_samples_leaf"": 4, ""model__n_estimators"": 500, ""selector__alpha"": 0.75, ""selector__n_features"": 12}",72043,af9bf7edb8c7256245a985cd4187ccef8022c2baca999cdb246a21d4f1483b4d,-0.5163929236956116,0.03013196746802671,0.5163929236956116,24,Candidate,True,final_k12,1010
final_k12_K12_FINAL_k12_Native_RF_Physics,0,0,K12_FINAL,12,Native_RF_Physics,reduced physics-retained RandomForest,2,0.5,"{""model__max_depth"": 14, ""model__max_features"": 1.0, ""model__min_samples_leaf"": 1, ""model__n_estimators"": 500, ""selector__alpha"": 0.5, ""selector__n_features"": 12}",72043,af9bf7edb8c7256245a985cd4187ccef8022c2baca999cdb246a21d4f1483b4d,-0.41476327252162337,0.040900259691225065,0.41476327252162337,4,Candidate,True,final_k12,840
final_k12_K12_FINAL_k12_Native_RF_Physics,0,0,K12_FINAL,12,Native_RF_Physics,reduced physics-retained RandomForest,3,0.25,"{""model__max_depth"": 10, ""model__max_features"": 1.0, ""model__min_samples_leaf"": 2, ""model__n_estimators"": 500, ""selector__alpha"": 0.25, ""selector__n_features"": 12}",72043,af9bf7edb8c7256245a985cd4187ccef8022c2baca999cdb246a21d4f1483b4d,-0.4416536202957054,0.03892649891403156,0.4416536202957054,12,Candidate,True,final_k12,900
final_k12_K12_FINAL_k12_Native_RF_Physics,0,0,K12_FINAL,12,Native_RF_Physics,reduced physics-retained RandomForest,4,0.0,"{""model__max_depth"": 10, ""model__max_features"": ""sqrt"", ""model__min_samples_leaf"": 4, ""model__n_estimators"": 800, ""selector__alpha"": 0.0, ""selector__n_features"": 12}",72043,af9bf7edb8c7256245a985cd4187ccef8022c2baca999cdb246a21d4f1483b4d,-0.5022517921209111,0.026390458848397504,0.5022517921209111,21,Candidate,True,final_k12,1350
final_k12_K12_FINAL_k12_Native_RF_Physics,0,0,K12_FINAL,12,Native_RF_Physics,reduced physics-retained RandomForest,5,0.5,"{""model__max_depth"": null, ""model__max_features"": 1.0, ""model__min_samples_leaf"": 2, ""model__n_estimators"": 500, ""selector__alpha"": 0.5, ""selector__n_features"": 12}",72043,af9bf7edb8c7256245a985cd4187ccef8022c2baca999cdb246a21d4f1483b4d,-0.4395843952983606,0.03735481286680918,0.4395843952983606,8,Candidate,True,final_k12,800
final_k12_K12_FINAL_k12_Native_RF_Physics,0,0,K12_FINAL,12,Native_RF_Physics,reduced physics-retained RandomForest,6,1.0,"{""model__max_depth"": null, ""model__max_features"": 0.7, ""model__min_samples_leaf"": 4, ""model__n_estimators"": 300, ""selector__alpha"": 1.0, ""selector__n_features"": 12}",72043,af9bf7edb8c7256245a985cd4187ccef8022c2baca999cdb246a21d4f1483b4d,-0.4845923357932505,0.04170694894170143,0.4845923357932505,17,Candidate,True,final_k12,770
final_k12_K12_FINAL_k12_Native_RF_Physics,0,0,K12_FINAL,12,Native_RF_Physics,reduced physics-retained RandomForest,7,0.25,"{""model__max_depth"": 6, ""model__max_features"": 0.7, ""model__min_samples_leaf"": 4, ""model__n_estimators"": 300, ""selector__alpha"": 0.25, ""selector__n_features"": 12}",72043,af9bf7edb8c7256245a985cd4187ccef8022c2baca999cdb246a21d4f1483b4d,-0.4935486745828667,0.03931696375024911,0.4935486745828667,20,Candidate,True,final_k12,830
final_k12_K12_FINAL_k12_Native_RF_Physics,0,0,K12_FINAL,12,Native_RF_Physics,reduced physics-retained RandomForest,8,0.0,"{""model__max_depth"": 14, ""model__max_features"": 0.7, ""model__min_samples_leaf"": 2, ""model__n_estimators"": 300, ""selector__alpha"": 0.0, ""selector__n_features"": 12}",72043,af9bf7edb8c7256245a985cd4187ccef8022c2baca999cdb246a21d4f1483b4d,-0.4394062459792929,0.036741146610479836,0.4394062459792929,7,Candidate,True,final_k12,710
final_k12_K12_FINAL_k12_Native_RF_Physics,0,0,K12_FINAL,12,Native_RF_Physics,reduced physics-retained RandomForest,9,0.5,"{""model__max_depth"": 10, ""model__max_features"": ""sqrt"", ""model__min_samples_leaf"": 4, ""model__n_estimators"": 800, ""selector__alpha"": 0.5, ""selector__n_features"": 12}",72043,af9bf7edb8c7256245a985cd4187ccef8022c2baca999cdb246a21d4f1483b4d,-0.5061946096492398,0.029701278185612103,0.5061946096492398,22,Candidate,True,final_k12,1350
final_k12_K12_FINAL_k12_Native_RF_Physics,0,0,K12_FINAL,12,Native_RF_Physics,reduced physics-retained RandomForest,10,0.25,"{""model__max_depth"": null, ""model__max_features"": 0.7, ""model__min_samples_leaf"": 1, ""model__n_estimators"": 800, ""selector__alpha"": 0.25, ""selector__n_features"": 12}",72043,af9bf7edb8c7256245a985cd4187ccef8022c2baca999cdb246a21d4f1483b4d,-0.4100467429268372,0.038451156645179674,0.4100467429268372,1,Candidate,True,final_k12,970
final_k12_K12_FINAL_k12_Native_RF_Physics,0,0,K12_FINAL,12,Native_RF_Physics,reduced physics-retained RandomForest,11,0.75,"{""model__max_depth"": 6, ""model__max_features"": ""sqrt"", ""model__min_samples_leaf"": 2, ""model__n_estimators"": 800, ""selector__alpha"": 0.75, ""selector__n_features"": 12}",72043,af9bf7edb8c7256245a985cd4187ccef8022c2baca999cdb246a21d4f1483b4d,-0.48805726985504727,0.028687076587053346,0.48805726985504727,18,Candidate,True,final_k12,1110
final_k12_K12_FINAL_k12_Native_RF_Physics,0,0,K12_FINAL,12,Native_RF_Physics,reduced physics-retained RandomForest,12,0.25,"{""model__max_depth"": 6, ""model__max_features"": 1.0, ""model__min_samples_leaf"": 1, ""model__n_estimators"": 800, ""selector__alpha"": 0.25, ""selector__n_features"": 12}",72043,af9bf7edb8c7256245a985cd4187ccef8022c2baca999cdb246a21d4f1483b4d,-0.46291978050894,0.03228531330276301,0.46291978050894,14,Candidate,True,final_k12,1060
final_k12_K12_FINAL_k12_Native_RF_Physics,0,0,K12_FINAL,12,Native_RF_Physics,reduced physics-retained RandomForest,13,0.0,"{""model__max_depth"": null, ""model__max_features"": 0.7, ""model__min_samples_leaf"": 2, ""model__n_estimators"": 800, ""selector__alpha"": 0.0, ""selector__n_features"": 12}",72043,af9bf7edb8c7256245a985cd4187ccef8022c2baca999cdb246a21d4f1483b4d,-0.4397998798903694,0.03553406376564354,0.4397998798903694,9,Candidate,True,final_k12,1070
final_k12_K12_FINAL_k12_Native_RF_Physics,0,0,K12_FINAL,12,Native_RF_Physics,reduced physics-retained RandomForest,14,1.0,"{""model__max_depth"": null, ""model__max_features"": ""sqrt"", ""model__min_samples_leaf"": 1, ""model__n_estimators"": 500, ""selector__alpha"": 1.0, ""selector__n_features"": 12}",72043,af9bf7edb8c7256245a985cd4187ccef8022c2baca999cdb246a21d4f1483b4d,-0.422832375486767,0.029589336489482507,0.422832375486767,6,Candidate,True,final_k12,650
final_k12_K12_FINAL_k12_Native_RF_Physics,0,0,K12_FINAL,12,Native_RF_Physics,reduced physics-retained RandomForest,15,0.5,"{""model__max_depth"": 6, ""model__max_features"": ""sqrt"", ""model__min_samples_leaf"": 4, ""model__n_estimators"": 500, ""selector__alpha"": 0.5, ""selector__n_features"": 12}",72043,af9bf7edb8c7256245a985cd4187ccef8022c2baca999cdb246a21d4f1483b4d,-0.5140979989644756,0.030147226781134615,0.5140979989644756,23,Candidate,True,final_k12,1010
