Run_ID,Repeat,Outer_Fold,Outer_ID,Feature_Count,Model_Family,Description,Candidate_Number,Alpha,Params,Derived_Seed,Outer_Training_Index_Hash,Mean_Inner_Primary_Score,Std_Inner_Primary_Score,Mean_Inner_NRMSE,Rank_Within_Family,Selection_Status,Search_Independent_Fixed_k,Complexity_Score,Selected_Alpha,Selected_Feature_Count,Selected_Features,Selected_Feature_Rank,Outer_Validation_Index_Hash,Calibration_Accessed,Final_Test_Accessed,Selected_Configuration_Status,Outer_R2_YS,Outer_RMSE_YS,Outer_MAE_YS,Outer_NRMSE_YS,Outer_R2_UTS,Outer_RMSE_UTS,Outer_MAE_UTS,Outer_NRMSE_UTS,Outer_R2_El,Outer_RMSE_El,Outer_MAE_El,Outer_NRMSE_El,Outer_R2_Macro,Outer_RMSE_Macro,Outer_MAE_Macro,Outer_NRMSE_Macro
R02_F01_k07_Native_ET_Physics,2,1,R02_F01,7,Native_ET_Physics,reduced physics-retained ExtraTrees,5,1.0,"{""model__max_depth"": 14, ""model__max_features"": ""sqrt"", ""model__min_samples_leaf"": 1, ""model__n_estimators"": 800, ""selector__alpha"": 1.0, ""selector__n_features"": 7}",1055,91ad1dc7492ebf7542399228303db84cf0ec706a16d9a1cf00ffdc2895cb987d,-0.4693521534741105,0.04174704063446442,0.4693521534741105,1,Selected_for_fixed_k,True,1090,1.0,7,Tsol;Tage;tage;Zn;Mg;Ti;Fe,Zn;Mg;Tsol;Ti;Fe;Sc;Si;Zr;Tage;Cr;Li;Cu;Be;Ni;V;Mn;tage,e1ddd8813dc09ecc8a5ae2e136b7cc7787889274e3e2b2f4ee34fc200262115a,False,False,Selected,0.7476872029090462,61.20111658976915,41.76683594963952,0.4976347434470042,0.7315852121744668,54.92842241550532,36.708649847100794,0.5132681010997487,0.48558047171387697,6.114409626421435,3.127300837537751,0.710558400643655,0.6549509622657966,40.74798287723197,27.200928878092686,0.5738204150634694
R02_F01_k08_Native_RF_Physics,2,1,R02_F01,8,Native_RF_Physics,reduced physics-retained RandomForest,4,0.0,"{""model__max_depth"": 14, ""model__max_features"": 0.7, ""model__min_samples_leaf"": 1, ""model__n_estimators"": 300, ""selector__alpha"": 0.0, ""selector__n_features"": 8}",1056,91ad1dc7492ebf7542399228303db84cf0ec706a16d9a1cf00ffdc2895cb987d,-0.4409735241838285,0.07087437098454072,0.4409735241838285,1,Selected_for_fixed_k,True,610,0.0,8,Tsol;Tage;tage;Zn;Mg;Ti;Cu;Fe,Zn;Tsol;Mg;Tage;tage;Ti;Cu;Fe;Zr;Si;Mn;Cr;Sc;Li;Ni;Be;V,e1ddd8813dc09ecc8a5ae2e136b7cc7787889274e3e2b2f4ee34fc200262115a,False,False,Selected,0.7863074433172772,56.32282169747851,38.52744992788243,0.45796865298241124,0.8281737057104024,43.94795979145543,30.656688939793018,0.41066327553949505,0.52508285096133,5.87495755008062,3.0435945981213623,0.682731562928971,0.7131879999963365,35.381913013004855,24.0759111552656,0.517121163816959
R02_F01_k09_Native_ET_Physics,2,1,R02_F01,9,Native_ET_Physics,reduced physics-retained ExtraTrees,12,0.0,"{""model__max_depth"": 10, ""model__max_features"": 0.7, ""model__min_samples_leaf"": 1, ""model__n_estimators"": 300, ""selector__alpha"": 0.0, ""selector__n_features"": 9}",1057,91ad1dc7492ebf7542399228303db84cf0ec706a16d9a1cf00ffdc2895cb987d,-0.47509476180745464,0.037353540198407476,0.47509476180745464,1,Selected_for_fixed_k,True,570,0.0,9,Tsol;Tage;tage;Zn;Mg;Ti;Cu;Fe;Zr,Zn;Tsol;Mg;Tage;tage;Ti;Cu;Fe;Zr;Si;Mn;Cr;Sc;Li;Ni;Be;V,e1ddd8813dc09ecc8a5ae2e136b7cc7787889274e3e2b2f4ee34fc200262115a,False,False,Selected,0.8009580320866286,54.35782049149067,37.57604659660353,0.4419909564059034,0.8416584066178825,42.188240391625826,29.788730377142453,0.394219915342717,0.5408218758467644,5.776787625382551,3.112764635400801,0.6713231900938663,0.7278127715170918,34.107616169499686,23.492513869715598,0.5025113539474956
R02_F01_k10_Independent_ET_Physics,2,1,R02_F01,10,Independent_ET_Physics,reduced physics-retained independent ET,6,0.25,"{""model__estimator__max_depth"": 14, ""model__estimator__max_features"": 0.7, ""model__estimator__min_samples_leaf"": 1, ""model__estimator__n_estimators"": 800, ""selector__alpha"": 0.25, ""selector__n_features"": 10}",1058,91ad1dc7492ebf7542399228303db84cf0ec706a16d9a1cf00ffdc2895cb987d,-0.40972971151623216,0.07121091675559274,0.40972971151623216,1,Selected_for_fixed_k,True,1110,0.25,10,Tsol;Tage;tage;Zn;Mg;Ti;Fe;Cu;Zr;Si,Zn;Mg;Tsol;Tage;Ti;Fe;Cu;tage;Zr;Si;Sc;Cr;Mn;Li;Be;Ni;V,e1ddd8813dc09ecc8a5ae2e136b7cc7787889274e3e2b2f4ee34fc200262115a,False,False,Selected,0.8067955124272931,53.55478886406593,37.16055802528277,0.4354613951795622,0.8383754594056847,42.62334783871272,30.56617073369005,0.39828569337382985,0.5185719343007178,5.915092074141163,3.186527330933173,0.6873956147294624,0.7212476353778986,34.031076258973265,23.637752029968667,0.5070475677609515
R02_F01_k11_Native_RF_Physics,2,1,R02_F01,11,Native_RF_Physics,reduced physics-retained RandomForest,13,0.25,"{""model__max_depth"": 10, ""model__max_features"": 0.7, ""model__min_samples_leaf"": 1, ""model__n_estimators"": 500, ""selector__alpha"": 0.25, ""selector__n_features"": 11}",1059,91ad1dc7492ebf7542399228303db84cf0ec706a16d9a1cf00ffdc2895cb987d,-0.4321715084624625,0.023973476941950508,0.4321715084624625,1,Selected_for_fixed_k,True,770,0.25,11,Tsol;Tage;tage;Zn;Mg;Ti;Fe;Cu;Zr;Si;Sc,Zn;Mg;Tsol;Tage;Ti;Fe;Cu;tage;Zr;Si;Sc;Cr;Mn;Li;Be;Ni;V,e1ddd8813dc09ecc8a5ae2e136b7cc7787889274e3e2b2f4ee34fc200262115a,False,False,Selected,0.7904909024970721,55.768780739811824,37.94962167383527,0.4534636693286705,0.8260543266624529,44.21816560841491,30.70064338862659,0.4131881619367011,0.5289918009262913,5.850729781548688,3.0725300141746437,0.6799160426234905,0.7151790100286055,35.2792253765918,23.907598358878833,0.5155226246296207
R02_F01_k12_Independent_ET_Physics,2,1,R02_F01,12,Independent_ET_Physics,reduced physics-retained independent ET,22,0.25,"{""model__estimator__max_depth"": null, ""model__estimator__max_features"": 1.0, ""model__estimator__min_samples_leaf"": 1, ""model__estimator__n_estimators"": 300, ""selector__alpha"": 0.25, ""selector__n_features"": 12}",1060,91ad1dc7492ebf7542399228303db84cf0ec706a16d9a1cf00ffdc2895cb987d,-0.41823353430605115,0.012618518709826512,0.41823353430605115,1,Selected_for_fixed_k,True,500,0.25,12,Tsol;Tage;tage;Zn;Mg;Ti;Fe;Cu;Zr;Si;Sc;Cr,Zn;Mg;Tsol;Tage;Ti;Fe;Cu;tage;Zr;Si;Sc;Cr;Mn;Li;Be;Ni;V,e1ddd8813dc09ecc8a5ae2e136b7cc7787889274e3e2b2f4ee34fc200262115a,False,False,Selected,0.826139808716758,50.803049645415854,35.154214043209905,0.4130866230118449,0.8493724372613509,41.14775364488668,30.148200874485525,0.3844972866336954,0.521051460109371,5.899839996130856,3.272439146090546,0.6856231636148584,0.73218790202916,32.616881095477794,22.85828468792866,0.49440235775346625
R02_F01_k13_Native_RF_Physics,2,1,R02_F01,13,Native_RF_Physics,reduced physics-retained RandomForest,15,0.75,"{""model__max_depth"": null, ""model__max_features"": 0.7, ""model__min_samples_leaf"": 1, ""model__n_estimators"": 500, ""selector__alpha"": 0.75, ""selector__n_features"": 13}",1061,91ad1dc7492ebf7542399228303db84cf0ec706a16d9a1cf00ffdc2895cb987d,-0.4677477496324277,0.06416319331558022,0.4677477496324277,1,Selected_for_fixed_k,True,670,0.75,13,Tsol;Tage;tage;Zn;Mg;Ti;Fe;Si;Sc;Zr;Cu;Cr;Li,Zn;Mg;Tsol;Ti;Fe;Tage;Si;Sc;Zr;Cu;Cr;Li;Be;Mn;Ni;tage;V,e1ddd8813dc09ecc8a5ae2e136b7cc7787889274e3e2b2f4ee34fc200262115a,False,False,Selected,0.7916220649506484,55.61802611628584,38.37615397031158,0.4522378626345759,0.8266808032905291,44.13846648714582,30.909195489859265,0.41244342879429147,0.520332680387882,5.904265414669487,3.0628251005290905,0.6861374435717328,0.7128785162096865,35.22025267270038,24.116058186899977,0.5169395783335333
R02_F01_k14_Native_RF_Physics,2,1,R02_F01,14,Native_RF_Physics,reduced physics-retained RandomForest,12,0.75,"{""model__max_depth"": null, ""model__max_features"": 0.7, ""model__min_samples_leaf"": 1, ""model__n_estimators"": 800, ""selector__alpha"": 0.75, ""selector__n_features"": 14}",1062,91ad1dc7492ebf7542399228303db84cf0ec706a16d9a1cf00ffdc2895cb987d,-0.4681248340387839,0.06349974190249742,0.4681248340387839,1,Selected_for_fixed_k,True,970,0.75,14,Tsol;Tage;tage;Zn;Mg;Ti;Fe;Si;Sc;Zr;Cu;Cr;Li;Be,Zn;Mg;Tsol;Ti;Fe;Tage;Si;Sc;Zr;Cu;Cr;Li;Be;Mn;Ni;tage;V,e1ddd8813dc09ecc8a5ae2e136b7cc7787889274e3e2b2f4ee34fc200262115a,False,False,Selected,0.7875936210548758,56.15306732601221,38.15789187527598,0.45658835671004294,0.8245389888986558,44.41035250400271,30.89830650793712,0.4149840154969658,0.5223858455098183,5.89161557241678,3.077890541225734,0.6846673994908394,0.7115061518211165,35.48501180081057,24.044696308146275,0.5187465905659494
R02_F01_k15_Native_ET_Physics,2,1,R02_F01,15,Native_ET_Physics,reduced physics-retained ExtraTrees,12,0.5,"{""model__max_depth"": null, ""model__max_features"": 0.7, ""model__min_samples_leaf"": 1, ""model__n_estimators"": 800, ""selector__alpha"": 0.5, ""selector__n_features"": 15}",1063,91ad1dc7492ebf7542399228303db84cf0ec706a16d9a1cf00ffdc2895cb987d,-0.41500333315410814,0.05910023373250644,0.41500333315410814,1,Selected_for_fixed_k,True,970,0.5,15,Tsol;Tage;tage;Zn;Mg;Ti;Fe;Si;Cu;Zr;Sc;Cr;Li;Mn;Be,Zn;Mg;Tsol;Ti;Tage;Fe;Si;Cu;Zr;Sc;Cr;tage;Li;Mn;Be;Ni;V,e1ddd8813dc09ecc8a5ae2e136b7cc7787889274e3e2b2f4ee34fc200262115a,False,False,Selected,0.8048566781355415,53.82283300863402,36.967536168981795,0.4376408991910448,0.8411897563267711,42.250627420423626,29.508923746143097,0.39480287895965976,0.48739848056483615,6.103595603136067,3.367940412808638,0.7093016979430427,0.7111483050090496,34.05901867739791,23.281466775977844,0.5139151586979157
R02_F01_k16_Native_RF_Physics,2,1,R02_F01,16,Native_RF_Physics,reduced physics-retained RandomForest,19,0.0,"{""model__max_depth"": 14, ""model__max_features"": 0.7, ""model__min_samples_leaf"": 1, ""model__n_estimators"": 500, ""selector__alpha"": 0.0, ""selector__n_features"": 16}",1064,91ad1dc7492ebf7542399228303db84cf0ec706a16d9a1cf00ffdc2895cb987d,-0.4688714714294241,0.05186444746578189,0.4688714714294241,1,Selected_for_fixed_k,True,810,0.0,16,Tsol;Tage;tage;Zn;Mg;Ti;Cu;Fe;Zr;Si;Mn;Cr;Sc;Li;Ni;Be,Zn;Tsol;Mg;Tage;tage;Ti;Cu;Fe;Zr;Si;Mn;Cr;Sc;Li;Ni;Be;V,e1ddd8813dc09ecc8a5ae2e136b7cc7787889274e3e2b2f4ee34fc200262115a,False,False,Selected,0.7950390122507182,55.160133597595944,37.65724677194919,0.44851467523602045,0.8295312842029867,43.774001782758035,30.252304849301012,0.40903775831419054,0.5206254228122762,5.902463444118289,3.077280429098851,0.6859280357317128,0.7150652397553271,34.945532941490754,23.66227735011635,0.5144934897606412
R02_F01_k17_Native_RF_Physics,2,1,R02_F01,17,Native_RF_Physics,reduced physics-retained RandomForest,12,0.0,"{""model__max_depth"": 14, ""model__max_features"": 0.7, ""model__min_samples_leaf"": 1, ""model__n_estimators"": 800, ""selector__alpha"": 0.0, ""selector__n_features"": 17}",1065,91ad1dc7492ebf7542399228303db84cf0ec706a16d9a1cf00ffdc2895cb987d,-0.41906120294279026,0.04658358545658392,0.41906120294279026,1,Selected_for_fixed_k,True,1110,0.0,17,Tsol;Tage;tage;Zn;Mg;Ti;Cu;Fe;Zr;Si;Mn;Cr;Sc;Li;Ni;Be;V,Zn;Tsol;Mg;Tage;tage;Ti;Cu;Fe;Zr;Si;Mn;Cr;Sc;Li;Ni;Be;V,e1ddd8813dc09ecc8a5ae2e136b7cc7787889274e3e2b2f4ee34fc200262115a,False,False,Selected,0.7923024932600016,55.52714551604604,37.72427766316969,0.45149889990473246,0.8286339681208217,43.88905973247101,30.294654426679042,0.4101128952427352,0.5248215081021583,5.876573797291815,3.0793765908807718,0.6829193877728396,0.7152526564943272,35.097593015269624,23.699436226909835,0.5148437276401024
R02_F02_k03_Independent_ET_Physics,2,2,R02_F02,3,Independent_ET_Physics,reduced physics-retained independent ET,21,0.5,"{""model__estimator__max_depth"": 14, ""model__estimator__max_features"": 1.0, ""model__estimator__min_samples_leaf"": 2, ""model__estimator__n_estimators"": 500, ""selector__alpha"": 0.5, ""selector__n_features"": 3}",1052,35455dc2912198a8519982107b8e5608b12c392a0d6c9bb35e60f72f1c05f6d1,-0.592159873197103,0.0332855654149194,0.592159873197103,1,Selected_for_fixed_k,True,940,0.5,3,Tsol;Tage;tage,Zn;Tsol;Mg;Tage;Fe;Ti;Cu;Si;Zr;Sc;Cr;Li;tage;Mn;Ni;Be;V,c136f653bd5c654648282d82e798ecffcf53e183c28e05a0bbde68f36fd6e405,False,False,Selected,0.8642853424016981,43.9671271382248,33.34586098743877,0.36496770158239117,0.7586210150356322,50.13501028340998,38.1276510193169,0.48673299021262567,0.5622328115575621,4.284013953711179,3.1904581668023106,0.6554848500586927,0.7283797229982975,32.79538379178199,24.88799005785266,0.5023951806179032
R02_F02_k04_Native_ET_Physics,2,2,R02_F02,4,Native_ET_Physics,reduced physics-retained ExtraTrees,18,1.0,"{""model__max_depth"": null, ""model__max_features"": 1.0, ""model__min_samples_leaf"": 1, ""model__n_estimators"": 300, ""selector__alpha"": 1.0, ""selector__n_features"": 4}",1053,35455dc2912198a8519982107b8e5608b12c392a0d6c9bb35e60f72f1c05f6d1,-0.49610213623619337,0.06329718850537971,0.49610213623619337,1,Selected_for_fixed_k,True,500,1.0,4,Tsol;Tage;tage;Zn,Zn;Mg;Tsol;Ti;Sc;Fe;Si;Tage;Cr;Zr;Cu;Li;Be;Ni;V;Mn;tage,c136f653bd5c654648282d82e798ecffcf53e183c28e05a0bbde68f36fd6e405,False,False,Selected,0.9169300819007425,34.39827013334307,26.673670987654305,0.28553736407448427,0.8643836338195299,37.57919145497004,25.829160905349788,0.3648355136111929,0.6309006195342777,3.933697241712411,2.7646238683127504,0.6018838814533864,0.80407144508485,25.303719610008503,18.422485253772283,0.4174189197130212
R02_F02_k05_Native_RF_Physics,2,2,R02_F02,5,Native_RF_Physics,reduced physics-retained RandomForest,9,0.0,"{""model__max_depth"": 14, ""model__max_features"": ""sqrt"", ""model__min_samples_leaf"": 1, ""model__n_estimators"": 500, ""selector__alpha"": 0.0, ""selector__n_features"": 5}",1054,35455dc2912198a8519982107b8e5608b12c392a0d6c9bb35e60f72f1c05f6d1,-0.4897995065103382,0.07314193067676049,0.4897995065103382,1,Selected_for_fixed_k,True,790,0.0,5,Tsol;Tage;tage;Zn;Mg,Zn;Tage;Tsol;Mg;Cu;tage;Fe;Zr;Ti;Si;Li;Mn;Cr;Sc;Ni;Be;V,c136f653bd5c654648282d82e798ecffcf53e183c28e05a0bbde68f36fd6e405,False,False,Selected,0.908423689388506,36.1165520774545,28.528628989039003,0.29980068880437455,0.8888164285977342,34.0260620860915,26.271567844483872,0.33034015253416865,0.6872752030987775,3.620849157273484,2.601507010607363,0.5540158815039576,0.8281717736950059,24.587821106939828,19.133901281376748,0.3947189076141669
R02_F02_k06_Native_ET_Physics,2,2,R02_F02,6,Native_ET_Physics,reduced physics-retained ExtraTrees,1,0.5,"{""model__max_depth"": 14, ""model__max_features"": 1.0, ""model__min_samples_leaf"": 1, ""model__n_estimators"": 800, ""selector__alpha"": 0.5, ""selector__n_features"": 6}",1055,35455dc2912198a8519982107b8e5608b12c392a0d6c9bb35e60f72f1c05f6d1,-0.4837217056362986,0.06339326677663484,0.4837217056362986,1,Selected_for_fixed_k,True,1140,0.5,6,Tsol;Tage;tage;Zn;Mg;Fe,Zn;Tsol;Mg;Tage;Fe;Ti;Cu;Si;Zr;Sc;Cr;Li;tage;Mn;Ni;Be;V,c136f653bd5c654648282d82e798ecffcf53e183c28e05a0bbde68f36fd6e405,False,False,Selected,0.9138436623564715,35.0314671524242,26.866047069971884,0.2907934832649953,0.8774580162760723,35.721841014517054,25.25959996341281,0.34680352900315203,0.6616457434113725,3.7663016050904243,2.455922416564899,0.5762711488719278,0.8176491406813055,24.839869924010557,18.193856483316534,0.40462272038002506
R02_F02_k07_Native_ET_Physics,2,2,R02_F02,7,Native_ET_Physics,reduced physics-retained ExtraTrees,15,0.0,"{""model__max_depth"": null, ""model__max_features"": 1.0, ""model__min_samples_leaf"": 1, ""model__n_estimators"": 800, ""selector__alpha"": 0.0, ""selector__n_features"": 7}",1056,35455dc2912198a8519982107b8e5608b12c392a0d6c9bb35e60f72f1c05f6d1,-0.4508321462229685,0.05942560954119096,0.4508321462229685,1,Selected_for_fixed_k,True,1000,0.0,7,Tsol;Tage;tage;Zn;Mg;Cu;Fe,Zn;Tage;Tsol;Mg;Cu;tage;Fe;Zr;Ti;Si;Li;Mn;Cr;Sc;Ni;Be;V,c136f653bd5c654648282d82e798ecffcf53e183c28e05a0bbde68f36fd6e405,False,False,Selected,0.9074194492910356,36.314041997441954,27.79687646604993,0.301440037264803,0.8974563471703354,32.67727040806854,25.076580015431862,0.31724548270350816,0.7067304572251745,3.5064104679668695,2.288837654320988,0.5365059415477451,0.8372020845621818,24.16590762449245,18.387431378600926,0.3850638205053521
R02_F02_k08_Native_ET_Physics,2,2,R02_F02,8,Native_ET_Physics,reduced physics-retained ExtraTrees,12,0.0,"{""model__max_depth"": 10, ""model__max_features"": 0.7, ""model__min_samples_leaf"": 1, ""model__n_estimators"": 300, ""selector__alpha"": 0.0, ""selector__n_features"": 8}",1057,35455dc2912198a8519982107b8e5608b12c392a0d6c9bb35e60f72f1c05f6d1,-0.45694220269741265,0.0508184457835708,0.45694220269741265,1,Selected_for_fixed_k,True,570,0.0,8,Tsol;Tage;tage;Zn;Mg;Cu;Fe;Zr,Zn;Tage;Tsol;Mg;Cu;tage;Fe;Zr;Ti;Si;Li;Mn;Cr;Sc;Ni;Be;V,c136f653bd5c654648282d82e798ecffcf53e183c28e05a0bbde68f36fd6e405,False,False,Selected,0.9032148529628193,37.12949724638167,30.40457700545679,0.30820906784106006,0.8933705454181076,33.32191666320516,25.982376313794344,0.32350399541983743,0.6826839840356944,3.647331770119339,2.6198294079251925,0.5580679111420473,0.8264231274722071,24.699581893235386,19.668927575725444,0.39659365813431496
R02_F02_k09_Native_ET_Physics,2,2,R02_F02,9,Native_ET_Physics,reduced physics-retained ExtraTrees,6,0.25,"{""model__max_depth"": 14, ""model__max_features"": 0.7, ""model__min_samples_leaf"": 1, ""model__n_estimators"": 800, ""selector__alpha"": 0.25, ""selector__n_features"": 9}",1058,35455dc2912198a8519982107b8e5608b12c392a0d6c9bb35e60f72f1c05f6d1,-0.45582247980614055,0.02967826155726816,0.45582247980614055,1,Selected_for_fixed_k,True,1110,0.25,9,Tsol;Tage;tage;Zn;Mg;Cu;Fe;Ti;Zr,Zn;Tsol;Mg;Tage;Cu;Fe;Ti;Zr;tage;Si;Cr;Sc;Li;Mn;Ni;Be;V,c136f653bd5c654648282d82e798ecffcf53e183c28e05a0bbde68f36fd6e405,False,False,Selected,0.8904797055271534,39.496809290870466,30.4950563566472,0.32785994093743387,0.896291005777888,32.862423735988514,25.471257573572554,0.31904303360530045,0.7303453137818894,3.3622752148725574,2.2202163865054088,0.5144522144162422,0.8390386750289768,25.24050274724385,19.395510105575053,0.3871183963196589
R02_F02_k10_Native_ET_Physics,2,2,R02_F02,10,Native_ET_Physics,reduced physics-retained ExtraTrees,13,0.25,"{""model__max_depth"": 10, ""model__max_features"": 0.7, ""model__min_samples_leaf"": 1, ""model__n_estimators"": 500, ""selector__alpha"": 0.25, ""selector__n_features"": 10}",1059,35455dc2912198a8519982107b8e5608b12c392a0d6c9bb35e60f72f1c05f6d1,-0.4749781260480419,0.07376151838293543,0.4749781260480419,1,Selected_for_fixed_k,True,770,0.25,10,Tsol;Tage;tage;Zn;Mg;Cu;Fe;Ti;Zr;Si,Zn;Tsol;Mg;Tage;Cu;Fe;Ti;Zr;tage;Si;Cr;Sc;Li;Mn;Ni;Be;V,c136f653bd5c654648282d82e798ecffcf53e183c28e05a0bbde68f36fd6e405,False,False,Selected,0.8815213445241035,41.08041006928482,32.78301512137987,0.3410052877895254,0.8953361738282101,33.01335664050174,26.036953354898515,0.3205083574083657,0.708815886236872,3.4939212473463677,2.4123231397699687,0.534595001248709,0.8285578015297285,25.862562652377644,20.410763872016116,0.3987028821488667
R02_F02_k11_Independent_ET_Physics,2,2,R02_F02,11,Independent_ET_Physics,reduced physics-retained independent ET,22,0.25,"{""model__estimator__max_depth"": null, ""model__estimator__max_features"": 1.0, ""model__estimator__min_samples_leaf"": 1, ""model__estimator__n_estimators"": 300, ""selector__alpha"": 0.25, ""selector__n_features"": 11}",1060,35455dc2912198a8519982107b8e5608b12c392a0d6c9bb35e60f72f1c05f6d1,-0.43056191354458473,0.04472926648304594,0.43056191354458473,1,Selected_for_fixed_k,True,500,0.25,11,Tsol;Tage;tage;Zn;Mg;Cu;Fe;Ti;Zr;Si;Cr,Zn;Tsol;Mg;Tage;Cu;Fe;Ti;Zr;tage;Si;Cr;Sc;Li;Mn;Ni;Be;V,c136f653bd5c654648282d82e798ecffcf53e183c28e05a0bbde68f36fd6e405,False,False,Selected,0.9036798488667375,37.04019712256787,28.518163991769548,0.30746779446113504,0.9003995098535187,32.20491207830194,24.633593621399193,0.3126596178358347,0.7587816321449354,3.180053748831581,2.085640843621398,0.4865710236367696,0.8542869969550638,24.141720983233796,18.41246615226338,0.3688994786445798
R02_F02_k12_Native_ET_Physics,2,2,R02_F02,12,Native_ET_Physics,reduced physics-retained ExtraTrees,15,0.75,"{""model__max_depth"": null, ""model__max_features"": 0.7, ""model__min_samples_leaf"": 1, ""model__n_estimators"": 500, ""selector__alpha"": 0.75, ""selector__n_features"": 12}",1061,35455dc2912198a8519982107b8e5608b12c392a0d6c9bb35e60f72f1c05f6d1,-0.44980887676184445,0.0395738821709727,0.44980887676184445,1,Selected_for_fixed_k,True,670,0.75,12,Tsol;Tage;tage;Zn;Mg;Ti;Fe;Sc;Si;Zr;Cu;Cr,Zn;Mg;Tsol;Tage;Ti;Fe;Sc;Si;Zr;Cu;Cr;Li;Ni;Be;tage;Mn;V,c136f653bd5c654648282d82e798ecffcf53e183c28e05a0bbde68f36fd6e405,False,False,Selected,0.8901271090278526,39.56033745180561,29.964693456790283,0.3283872832586495,0.9015480704955908,32.0186853292894,24.53264765432048,0.31085164568439694,0.7455153132237369,3.2663303055142405,2.1147364814814913,0.49977195538717206,0.8457301642490601,24.94845102886975,18.870692530864087,0.37967029477673947
R02_F02_k13_RegressorChain_ET_Physics,2,2,R02_F02,13,RegressorChain_ET_Physics,reduced physics-retained regressor chain,19,0.75,"{""model__base_estimator__max_depth"": null, ""model__base_estimator__max_features"": 0.7, ""model__base_estimator__min_samples_leaf"": 1, ""model__base_estimator__n_estimators"": 500, ""selector__alpha"": 0.75, ""selector__n_features"": 13}",1062,35455dc2912198a8519982107b8e5608b12c392a0d6c9bb35e60f72f1c05f6d1,-0.45727022832714903,0.04319821071805868,0.45727022832714903,1,Selected_for_fixed_k,True,670,0.75,13,Tsol;Tage;tage;Zn;Mg;Ti;Fe;Sc;Si;Zr;Cu;Cr;Li,Zn;Mg;Tsol;Tage;Ti;Fe;Sc;Si;Zr;Cu;Cr;Li;Ni;Be;tage;Mn;V,c136f653bd5c654648282d82e798ecffcf53e183c28e05a0bbde68f36fd6e405,False,False,Selected,0.9044388189156439,36.89397642942078,28.52383950617296,0.30625402786378825,0.8975664338690419,32.659725203032174,24.45525222222196,0.31707514604529335,0.7584009427038205,3.182562130813606,2.0759207407407447,0.4869548240643926,0.8534687318295022,24.245421254422187,18.35167082304522,0.3700946659911581
R02_F02_k14_Native_ET_Physics,2,2,R02_F02,14,Native_ET_Physics,reduced physics-retained ExtraTrees,18,0.0,"{""model__max_depth"": 10, ""model__max_features"": 0.7, ""model__min_samples_leaf"": 1, ""model__n_estimators"": 500, ""selector__alpha"": 0.0, ""selector__n_features"": 14}",1063,35455dc2912198a8519982107b8e5608b12c392a0d6c9bb35e60f72f1c05f6d1,-0.438249111567646,0.035029932996751834,0.438249111567646,1,Selected_for_fixed_k,True,770,0.0,14,Tsol;Tage;tage;Zn;Mg;Cu;Fe;Zr;Ti;Si;Li;Mn;Cr;Sc,Zn;Tage;Tsol;Mg;Cu;tage;Fe;Zr;Ti;Si;Li;Mn;Cr;Sc;Ni;Be;V,c136f653bd5c654648282d82e798ecffcf53e183c28e05a0bbde68f36fd6e405,False,False,Selected,0.8710375634929467,42.859423636738185,33.48700654927667,0.3557727409996502,0.8946341838870364,33.123883436696545,26.446969467982154,0.3215814007309143,0.708490352741362,3.4958737417142873,2.3881878410135045,0.5348937468858206,0.8247207000404483,26.49306027171634,20.77405461942411,0.404082629538795
R02_F02_k15_Native_ET_Physics,2,2,R02_F02,15,Native_ET_Physics,reduced physics-retained ExtraTrees,19,0.0,"{""model__max_depth"": 14, ""model__max_features"": 0.7, ""model__min_samples_leaf"": 1, ""model__n_estimators"": 500, ""selector__alpha"": 0.0, ""selector__n_features"": 15}",1064,35455dc2912198a8519982107b8e5608b12c392a0d6c9bb35e60f72f1c05f6d1,-0.4455988006623974,0.030173793079681776,0.4455988006623974,1,Selected_for_fixed_k,True,810,0.0,15,Tsol;Tage;tage;Zn;Mg;Cu;Fe;Zr;Ti;Si;Li;Mn;Cr;Sc;Ni,Zn;Tage;Tsol;Mg;Cu;tage;Fe;Zr;Ti;Si;Li;Mn;Cr;Sc;Ni;Be;V,c136f653bd5c654648282d82e798ecffcf53e183c28e05a0bbde68f36fd6e405,False,False,Selected,0.8819287369900566,41.009721129732156,31.106811823255835,0.3404185044021386,0.9036565898931166,31.673961692784,24.681513865404888,0.3075049152171098,0.7445480600828536,3.2725318021996586,2.1386959202191123,0.5007208288429784,0.8433777956553422,25.318738208238603,19.309007202959943,0.3828814161540756
