Feature_Count,Repeat,Fold,Outer_ID,Implementation,Chain_Order,Target,R2,RMSE,MAE,NRMSE,NMAE,MAPE_Percent,Validation_Type
,4,4,R04_F04,Fixed_k12_Native_ET,Not applicable,El,0.7119197841120566,3.451414217056035,2.4667150462963034,0.4654870812489328,0.3326821745993435,20.735195343217484,Fixed_Rowwise
,4,4,R04_F04,Fixed_k12_Native_ET,Not applicable,Macro,0.7357310337897399,,,0.4611992957587318,0.3307333474937713,,Fixed_Rowwise
,4,5,R04_F05,Fixed_k12_Native_ET,Not applicable,YS,0.8109749794064605,46.673373450627395,32.266608757715815,0.37805745900602056,0.26136169759804395,10.245607680987929,Fixed_Rowwise
,4,5,R04_F05,Fixed_k12_Native_ET,Not applicable,UTS,0.8375834130056997,38.72259614232671,26.994858526235028,0.36643168199397413,0.255452175226062,6.4438378195718595,Fixed_Rowwise
,4,5,R04_F05,Fixed_k12_Native_ET,Not applicable,El,0.7828490509063217,3.0975321856401012,1.9949606481481337,0.4210469497222443,0.271174614298674,17.954518829953873,Fixed_Rowwise
,4,5,R04_F05,Fixed_k12_Native_ET,Not applicable,Macro,0.8104691477728272,,,0.3885120302407463,0.2626628290409267,,Fixed_Rowwise
,5,1,R05_F01,Fixed_k12_Native_ET,Not applicable,YS,0.9199313307355151,34.132946116488256,26.027247337962823,0.28360685402182645,0.21625750414793185,7.516873073544378,Fixed_Rowwise
,5,1,R05_F01,Fixed_k12_Native_ET,Not applicable,UTS,0.9418014927771677,25.32531593702197,18.712073881172987,0.24464474513884898,0.18076025416870625,4.358061098623072,Fixed_Rowwise
,5,1,R05_F01,Fixed_k12_Native_ET,Not applicable,El,0.8001771662371189,3.346564449536034,2.0238510802469154,0.4673103504760436,0.28260820070344855,19.693782617951648,Fixed_Rowwise
,5,1,R05_F01,Fixed_k12_Native_ET,Not applicable,Macro,0.8873033299166005,,,0.33185398321223963,0.22654198634002887,,Fixed_Rowwise
