Validation_Type,Target,N_Folds,R2_Mean,R2_SD,R2_SE,R2_CI95_Lower,R2_CI95_Upper,RMSE_Mean,RMSE_SD,RMSE_SE,RMSE_CI95_Lower,RMSE_CI95_Upper,MAE_Mean,MAE_SD,MAE_SE,MAE_CI95_Lower,MAE_CI95_Upper,NRMSE_Mean,NRMSE_SD,NRMSE_SE,NRMSE_CI95_Lower,NRMSE_CI95_Upper,NMAE_Mean,NMAE_SD,NMAE_SE,NMAE_CI95_Lower,NMAE_CI95_Upper,MAPE_Percent_Mean,MAPE_Percent_SD,MAPE_Percent_SE,MAPE_Percent_CI95_Lower,MAPE_Percent_CI95_Upper
Rowwise_Repeated5x5,El,25,0.7133800074960632,0.0945062355151688,0.0189012471030337,0.6763335631741171,0.7504264518180094,3.802358721318035,0.9348079126834952,0.186961582536699,3.435914019546105,4.168803423089965,2.4419821794836247,0.4611419496642674,0.0922283899328534,2.261214535215232,2.622749823752017,0.5292022388171741,0.1449719365693835,0.0289943873138767,0.4723732396819757,0.5860312379523724,0.3393678281100776,0.0725752231468435,0.0145150446293687,0.3109183406365149,0.3678173155836403,20.44548671742072,3.3815598442892814,0.6763119688578563,19.11991525845932,21.77105817638212
Rowwise_Repeated5x5,Macro,25,0.8070219905716595,0.0428267596014947,0.0085653519202989,0.7902339008078735,0.8238100803354454,29.1209863909685,3.866714243265938,0.7733428486531876,27.60523440760825,30.636738374328747,20.88494982895967,3.037779818045857,0.6075559636091714,19.694140140285693,22.07575951763365,0.4246162715110586,0.0707967289849299,0.0141593457969859,0.396863953748966,0.4523685892731511,0.2920656867728064,0.0457065537460487,0.0091413107492097,0.2741487177043553,0.3099826558412575,,,,,
Rowwise_Repeated5x5,UTS,25,0.8623318204982036,0.0401842432748846,0.0080368486549769,0.8465795971344487,0.8780840438619584,37.4730506252875,5.318305192595043,1.0636610385190086,35.38827498979024,39.55782626078476,27.0707899226416,4.169704552737908,0.8339409105475817,25.43626573796834,28.705314107314862,0.3613341710565333,0.0537292322200919,0.0107458464440183,0.3402723120262572,0.3823960300868094,0.2610887030147881,0.0422749679695251,0.008454993593905,0.2445169155707343,0.277660490458842,6.520943621750551,1.1108849719613785,0.2221769943922756,6.085476712741691,6.956410530759412
Rowwise_Repeated5x5,YS,25,0.8453541437207113,0.0461090302532178,0.0092218060506435,0.8272794038614499,0.8634288835799726,46.08754982629996,6.715421159274162,1.3430842318548324,43.455104731864495,48.71999492073543,33.14207738475379,5.164334173757149,1.0328668347514298,31.117658388640987,35.16649638086659,0.3833124046594683,0.0587067866622713,0.0117413573324542,0.360299344287858,0.4063254650310787,0.2757405291935535,0.045698918246555,0.009139783649311,0.2578265532409039,0.2936545051462031,10.992365693741588,2.4189057084847123,0.4837811416969425,10.04415465601558,11.940576731467596
